ji	hi
ab	hi
aap	hi
mauni	hi
baba	hi
(	rest
manmohan	rest
sing	rest
)	hi
q	hi
ban	hi
gye	hi
aap	hi
ka	hi
chest	en
56inch	rest
ka	hi
hai	hi
pakistan	rest
ko	hi
pakistan	rest
ki	hi
bhasha	hi
me	hi
kb	hi
javab	hi
denge	hi
	
#Modi	rest
recvd	en
unprecedented	en
spprt	en
frm	en
#Indians	rest
to	en
act	en
agnst	en
Pak	rest
bt	en
he	en
chose	en
to	en
do	en
#MannKiBaat	rest
	
#UriAttack	rest
ajvnews	rest
channels	en
govt	en
ko	hi
bada	hi
Kadam	hi
uthane	hi
ko	hi
kah	hi
rhe	hi
Wahi	hi
kal	hi
burhan	hi
k	hi
maare	hi
jaane	hi
pe	hi
inhi	hi
security	en
forces	en
ko	hi
galat	hi
bole	hi
the	hi
..	rest
	
Forces	en
has	en
been	en
deployed	en
from	en
central	en
govt	en
.	rest
To	en
uri	rest
to	en
counterattack	en
Pakistan	rest
.	rest
lead	en
by	en
Anupam	rest
uncle	en
#UriAttack	rest
https://t.co/VYQnk3K340	rest
	
First	en
know	en
where	en
is	en
HQ	rest
bossri	hi
k	hi
....	rest
#UriAttack	rest
https://t.co/vwlt2hgkK7	rest
	
If	en
intellect	en
?	rest
r	en
to	en
b	en
believd	en
only	en
option	en
left	en
wth	en
India	rest
is	en
to	en
buy	en
a	en
tub	en
of	en
popcorn	en
n	en
enjoy	en
live	en
comm	en
of	en
@bdutt	rest
during	en
nxt	en
attck	en
.	rest
#UriAttack	rest
	
Modi	rest
ji	hi
ki	hi
conspiracy	en
hai	hi
#UriAttack	rest
se	hi
Dhyan	hi
hatane	hi
ke	hi
like	hi
#bradExit	rest
karva	hi
diya	hi
	
Hamari	hi
intelligence	en
aur	hi
security	en
agencies	en
ek	hi
baar	hi
fir	hi
sawalo	hi
ke	hi
ghere	hi
me	hi
?	rest
Jab	hi
sena	hi
ke	hi
adde	hi
hi	hi
surakshit	hi
nahi	hi
to	hi
fir	hi
desh	hi
kaise	hi
?	rest
#UriAttack	rest
	
#UriAttack	rest
@narendramodi	rest
Pathankot	rest
attack	en
ka	hi
avi	hi
tak	hi
kuch	hi
nehi	hi
hua	hi
.	rest
mera	hi
jaisa	hi
supporter	en
dusro	hi
ko	hi
kya	hi
jawab	hi
denge	hi
.	rest
	
RT	rest
@pramodsrkian	rest
:	rest
Shah	rest
Rukh	rest
Khan	rest
Tweet	en
:	rest
-	rest
	
RT	rest
@Ggaurav1122	rest
:	rest
Arnab	rest
aajkal	en
Pak	rest
premi	hi
gang	en
ko	hi
debate	en
me	hi
bulata	hi
hai	hi
aur	hi
wapas	hi
aise	hi
bhejta	hi
hai	hi
#IndiaComesFirst	rest
#UriAttack	rest
https://t.co	rest
	
Parrikar	rest
Goa	rest
election	en
me	hi
","	rest
Rajnath	rest
ji	hi
UP	rest
election	en
me	hi
aur	hi
Modi	rest
ji	hi
videsh	hi
brahman	hi
me	hi
busy	en
hain	hi
.	rest
#UriAttack	rest
	
@narendramodi	rest
#UriAttack	rest
aub	hi
to	hi
ankh	hi
se	hi
ankh	hi
milao	hi
kub	hi
milaoge	hi
2019	rest
election	en
ke	hi
pahele	hi
pahele	hi
drama	en
karoge	hi
kya	hi
?	rest
	
Now	en
.	rest
I	en
think	en
#Modi_Cabinet	rest
has	en
cleared	en
tht	en
they	en
can't	en
attack	en
.	rest
Ab	hi
kuch	hi
legal	en
kadam	hi
hi	hi
lijiye	hi
.	rest
@PMOIndia	rest
#Uriattack	rest
	
RT	rest
@surdesairajdeep	rest
:	rest
Modi	rest
ji	hi
pahuche	hi
to	hi
sahi	hi
par	hi
Nawaj	rest
Sharif	rest
ko	hi
bdday	en
wish	en
karne	hi
.	rest
RT	rest
@ANINewsUP	rest
:	rest
Sant	hi
Kabir	rest
Nagar	rest
(	rest
UP	rest
):	rest
Family	en
members	en
mourn	en
death	en
of	en
Sepoy	en
Ganesh	rest
Shankar	rest
who	en
lost	en
his	en
life	en
in	en
#UriAttack	rest
.	rest
https://t.co/5WhH	rest
	
RT	rest
@Komal_Indian	rest
:	rest
Babu	rest
bhaiyya	rest
has	en
enuf	en
time	en
to	en
tweet	en
this	en
..	rest
but	en
no	en
time	en
to	en
tweet	en
on	en
#UriAttack	rest
!	rest
	
#UriAttack	rest
democracy	en
rakho	hi
apne	hi
Ghar	hi
pe	hi
..	rest
17	rest
soldiers	en
ke	hi
life	en
lauta	hi
do	hi
..	rest
warna	hi
34	rest
ke	hi
le	hi
ke	hi
dikhao	hi
...	rest
	
#UriAttack	rest
#DestroyPakistan	rest
bhad	hi
mai	hi
Jaye	hi
peace	en
bs	hi
is	hi
bar	hi
full	en
and	en
final	en
kardo	hi
@narendramodi	rest
maar	hi
daalo	hi
sab	hi
gadaaro	hi
ko	hi
and	en
kill	en
every	en
paki	en
"	rest	X"	
WAR	en
LIKE	en
SITUATION	en
TO	hi
70	rest
DINO	hi
SE	hi
H	hi
"	rest	X"	
@abpnewstv	rest
condem	en
ka	hi
achhar	hi
karna	hi
hi	hi
kya	hi
	
#UriAttack	rest
.	rest
Its	en
time	en
for	en
US	rest
to	en
take	en
one	en
side	en
.	rest
	
I'll	en
tell	en
you	en
what	en
.	rest
I	en
","	rest
as	en
a	en
Kashmiri	en
do	en
NOT	en
condemn	en
the	en
#UriAttack	rest
..	rest
	
Pakistani	hi
:	rest
bhai	hi
","	rest
jihaadi	hi
banna	hi
hey	hi
..	rest
India	rest
jana	hi
hey	hi
#UriAttack	rest
	
RT	rest
@sulaimanmkhan	rest
:	rest
Where	en
is	en
56	rest
'	rest
chest	en
Mr.	rest
Modi	rest
?	rest
What	en
you	en
said	en
when	en
in	en
opposition	en
?	rest
"	rest	X"	
Pakistan	rest
ko	hi
love	en
letter	en
likhna	hi
band	hi
karna	hi
chahiye	hi
!	rest
"	rest	X"	
#Uri	rest
	
Abhi	hi
meeting	en
meeting	en
khel	hi
lo	hi
..	rest
fir	hi
aana	hi
kamal	hi
k	hi
phool	hi
par	hi
vote	en
mangne	hi
..	rest
#UriAttack	rest
	
RT	rest
@FekuLeaks	rest
:	rest
Mitron	hi
","	rest
main	hi
jaldi	hi
hi	hi
Pakistan	rest
jaaunga	hi
","	rest
cake	en
khaane	hi
.	rest
	
Obama	rest
Sir	en
Look	en
#UriAttack	rest
HotaHai	hi
aur	hi
Modiji	rest
poori	hi
Kharahe	hi
HAIN	hi
.	hi
#CMModi2PMModi	rest
#ModiShamesIndia	rest
#DontFoolThePeople	rest
https://t.co/SvLmCtvmED	rest
	
Sare	hi
Jahan	hi
se	hi
acha	hi
Hindustan	rest
Hamara	hi
","	rest
Jai	hi
Hind	hi
Jai	hi
Bharat	rest
We	en
salute	en
#IndianArmy	rest
#UriAttack	rest
	
I	en
think	en
this	en
is	en
the	en
final	en
war	en
against	en
Pakistan	rest
after	en
#UriAttack	rest
","	rest
Ab	hi
nahi	hi
to	hi
kab	hi
","	rest
bahot	hi
hua	hi
ab	hi
jago	hi
@narendramodi	rest
Sir	en
aur	hi
#BoloHarHarHar	rest
	
RT	rest
@IndiaToday	rest
:	rest
Pakistan	rest
rejects	en
#UriAttack	rest
evidence	en
","	rest
Not	en
ready	en
to	en
take	en
DNA	rest
samples	en
","	rest
fingerprints	en
of	en
terrorists	en
killed	en
Uri	rest
","	rest
Poonch	rest
	
RT	rest
@mohitaarora9897	rest
:	rest
Bahut	hi
huii	hi
ab	hi
man	hi
kii	hi
baat	hi
ab	hi
sirf	hi
or	hi
sirf	hi
hogi	hi
gun	en
se	hi
baat	hi
#uriattack	rest
	
#UriAttack	rest
..	rest
man	hi
ki	hi
baat	hi
bahut	hi
hui	hi
..	rest
Abb	hi
gun	en
ki	hi
bat	hi
ki	hi
jaye	hi
..	rest
Hafij	rest
sayed	rest
","	rest
salaullah	rest
aur	hi
uske	hi
jaise	hi
sare	hi
terrorists	en
ko	hi
ghush	hi
ke	hi
maro	hi
..	rest
	
RT	rest
@ROFLKashmir	rest
:	rest
Hazrat	rest
Peer	rest
Ban	rest
Ki	rest
Moon	rest
Hafizullah	rest
condemns	en
#UriAttack	rest
.	rest
	
RT	rest
@alokshinde	rest
:	rest
Koi	en
Sushma	rest
Swaraj	rest
ji	hi
ko	hi
batao	hi
"	rest	X"	
Ek	hi
Badle	hi
Dus	hi
Seer	hi
"	rest	X"	
ke	hi
hisab	hi
se	hi
Aaj	hi
Border	en
ke	hi
uss	hi
Taraf	hi
se	hi
"	rest	X"	
Ek	hi
Sau	hi
Sattar	hi
"	rest	X"	
aane	hi
chahiye	hi
.	rest
	
@awaisqasim258	rest
We'll	en
definitely	en
give	en
you	en
more	en
reasons	en
to	en
hate	en
us	en
!	rest
(	rest
bloodshed	en
time	en
bitches	en
!	rest
)	rest
#UriAttack	rest
	
@rajnathsingh	rest
Medal	en
lane	hi
pr	hi
bmw	rest
or	hi
cash	en
or	hi
in	hi
#shaheedjawano	rest
ke	hi
liye	hi
bs	hi
dukh	hi
ye	hi
ni	hi
chlega	hi
we	en
r	en
nt	en
gona	en
#tolerate	rest
all	en
this	en
stuff	en
	
RT	rest
@surya12mati	rest
:	rest
Dear	en
@PMOIndia	rest
Humse	hi
tax	en
dugna	hi
lo	hi
par	hi
#UriAttack	rest
ka	hi
#pak	rest
ko	hi
hamle	hi
se	hi
hi	hi
jawab	hi
do	hi
..	rest
unhone	hi
30	rest
mare	hi
","	rest
unke	hi
"30,000"	rest
maro	hi
	
#NoToKadiNinda	rest
:	rest
High	en
time	en
for	en
us	en
to	en
retaliate	en
&	rest
reply	en
in	en
the	en
way	en
the	en
terrorists	en
understand	en
..	rest
#UriAttack	rest
https://t.co/cBt00s6hZu	rest
	
RT	rest
@rkharshd	rest
:	rest
Wt	en
@humasqureshi	rest
fawadkhan	rest
adnan	rest
sami	rest
&	rest
other	en
pakis	en
earning	en
der	en
bread	en
here	en
hv	en
to	en
say	en
abt	en
#UriAttack	rest
??	rest
	
#uriattack	rest
its	en
Right	en
of	en
Kashmir	rest
to	en
rase	en
voice	en
against	en
Indian	en
state	en
terrorism	en
	
RT	rest
@mianfaisal135	rest
:	rest
700	rest
kashmiris	en
wounded	en
","	rest
over	en
100	rest
martyred	en
in	en
last	en
2	rest
months	en
","	rest
unko	hi
yaad	hi
krtay	hi
huay	hi
maut	hi
parti	hi
hai	hi
???	rest
#UriAttack	rest
https://t	rest
.	rest
	
RT	rest
@RareHistorical	rest
:	rest
27-Jan-63	rest
:	rest
Lata	rest
Mangeshkar	rest
singing	en
"	rest	X"	
Aye	hi
Mere	hi
Watan	hi
ke	hi
Logon	hi
Jara	hi
Aankh	hi
mein	hi
bhar	hi
lo	hi
Pani	hi
"	rest	X"	
#IndiaWithForces	rest
#UriAttack	rest
#Brave	rest
#Soldiers	rest
of	en
#IndianArmy	rest
-	rest
#Kashmir	rest
toh	hi
hoga	hi
par	hi
#Pakistan	rest
nahi	hi
hoga	hi
.	rest
https://t.co/kzwCw01XFK	rest
	
RT	rest
@YusufDFI	rest
:	rest
John	rest
Kerry	rest
tells	en
Nawaz	rest
Sharif	rest
to	en
stop	en
terrorists	en
from	en
using	en
Pakistan	rest
territory	en
as	en
safe	en
haven	en
","	rest
raises	en
#UriAttack	rest
https://t.co/	rest
	
RT	rest
@ANI_news	rest
:	rest
It	en
is	en
a	en
matter	en
of	en
great	en
sadness	en
","	rest
we	en
condemn	en
this	en
strongly	en
:	rest
Shaida	rest
Mohd	rest
Abdali	rest
","	rest
Afghan	rest
Ambassador	en
to	en
India	rest
#UriAttack	rest
https://	rest
	
RT	rest
@uttrashada	rest
:	rest
Enemies	en
r	en
capitalising	en
on	en
our	en
Gandhigiri	en
",!"	rest
Overtolerance	en
&	rest
Over	en
patience	en
r	en
not	en
VIRTUES	en
","	rest
V	en
hv	en
to	en
b	en
Arjuna	rest
","	rest
Rana	rest
P	rest
Singh	rest
	
Lo	hi
bhai	hi
jinka	hi
birthday	en
celebrate	en
karne	hi
ke	hi
liye	hi
out	en
of	en
the	en
way	en
gaye	hi
","	rest
unke	hi
bachche	hi
ye	hi
bolte	hi
hain	hi
...	rest
#UriAttack	rest
https://t.co/N9sS2hftZn	rest
	
Jo	hi
Mulk	hi
Ek	hi
Kabotar	hi
kO	hi
Agent	en
Samjhta	hi
leta	hi
ha	hi
Us	hi
mulk	hi
ki	hi
tarf	hi
se	hi
Lgae	hi
ilzamat	hi
ko	hi
Serious	en
Lena	hi
wqt	hi
ko	hi
zaya	hi
karna	hi
ha	hi
	
RT	rest
@Sumitrajkadel	rest
:	rest
Dear	en
big	en
Bollywood	en
actors	en
..	rest
Apni	hi
films	en
promote	en
karne	hi
se	hi
aapko	hi
waqt	hi
mil	hi
jaaye	hi
toh	hi
Plz	en
condemn	en
#UriAttack	rest
like	en
SRK	rest
https	rest
:/	rest
	
Its	en
tym	en
to	en
send	en
all	en
#pakistani	rest
around	en
the	en
world	en
bk	en
to	en
thr	en
hell	en
.	rest
#UriAttack	rest
is	en
shameless	en
atack	en
.	rest
#world	rest
must	en
unite	en
aginst	en
#Pakistan	rest
#terrorism	rest
	
#UriAttack	rest
If	en
v	en
bury	en
dem	en
","	rest
they	en
vl	en
rot	en
.	rest
Idea	en
is	en
not	en
2	rest
send	en
dem	en
bodily	en
2	rest
their	en
"	rest	X"	
72	rest
virgins	en
2	rest
b	en
bathed	en
in	en
milk	en
"	rest	X"	
.	rest
So	en
burn	en
https://t.co/O6d4lLBNTv	rest
	
Aakhir	hi
raat	hi
ki	hi
duty	en
waale	hi
Fouji	hi
tab	hi
kar	hi
kiya	hi
rahe	hi
thee	hi
...	rest
#UriAttack	rest
	
RT	rest
@PujaPujaatyagi	rest
:	rest
Nation	en
wants	en
2	rest
know	en
ki	hi
Modiji	rest
Pak	rest
ko	hi
Pak	rest
ki	hi
bhasha	hi
mai	hi
kab	hi
jawab	hi
dengae	hi
.	rest
2	rest
Pak	rest
attacks	en
in	en
Modi's	rest
2yr	rest
raaj	hi
#UriAttack	rest
	
Hats	en
off	en
!	rest
Indian	en
Soldier	en
Kashmir	rest
to	hi
hoga	hi
","	rest
lekin	hi
#Pakistan	rest
nahi	hi
hoga	hi
#JaiHind	rest
#uriattack	rest
#IndianArmy	rest
#Respect	rest
https://t.co/nKDk7VjqI5	rest
	
Mr.	rest
Prime	en
minister	en
@narendramodi	rest
Send	en
back	en
pak	rest
ambassador	en
to	en
their	en
country	en
.	rest
Cut	en
all	en
diplomatic	en
ties	en
with	en
them	en
first	en
.	rest
#UriAttack	rest
	
RT	rest
@CNNnews18	rest
:	rest
Last	en
rites	en
of	en
Lance	en
Naik	rest
G	rest
Shankar	rest
who	en
lost	en
his	en
life	en
in	en
#UriAttack	rest
is	en
underway	en
in	en
Satara	rest
	
@neha_aks	rest
sab	hi
kuch	hi
Randi	hi
Rona	hi
hai	hi
","	rest
Ye	hi
Hizzado	hi
ki	hi
aulade	hi
bhi	hi
nhi	hi
karengi	hi
.	rest
Randi	hi
ki	hi
tarah	hi
se	hi
royengi	hi
kyonki	hi
mulla	hi
vote	en
ka	hi
kya	hi
hoga	hi
#UriAttack	rest
	
#UriAttack	rest
Abb	hi
Waqt	hi
Hai	hi
Inki	hi
Gand	hi
Maarne	hi
Ki	hi
!	rest
Fuck	en
This	en
Terrorist	en
Nation	en
Pakistan	rest
"	rest	X"	
Policy	en
of	en
dog(pak	rest
)	rest
first	en
attck	en
in	en
uri	rest
thn	en
#Atomicattack	rest
dhamki	hi
to	en
tackle	en
india's	en
respond	en
@narendramodi	rest
#UriAttack	rest
	
Dear	en
BJP	rest
khatam	hi
karte	hi
hai	hi
iss	hi
pak	rest
ke	hi
har	hi
din	hi
ka	hi
drama	en
"	rest	X"	
#UriAttack	rest
@narendramodi	rest
sir	en
1ns	rest
times	en
","	rest
2	rest
times	en
","	rest
3	rest
times	en
","	rest
4	rest
times	en
","	rest
5	rest
times	en
Ab	hi
Aap	hi
kb	hi
action	hi
lenge	hi
.	rest
Plzzzzz	en
take	en
action	en
.	rest
"	rest	X"	
	
Aram	hi
sy	hi
Kashmir	rest
wapis	hi
de	hi
do	hi
warna	hi
sach	hi
mein	hi
ghus	hi
k	hi
mariangy	hi
?	rest
#UriAttack	rest
	
After	en
#UriAttack	rest
Government	en
do	en
nothing	en
only	en
meeting	en
meeting	en
&	rest
meeting	en
and	en
result	en
ZERO	en
on	en
ground	en
...	rest
Wah	hi
re	hi
MOdi	rest
Sarkar	hi
...	rest
	
RT	rest
@ANI_news	rest
:	rest
Maharashtra	rest
:	rest
Mortals	en
remains	en
of	en
Lance	en
Naik	rest
G	rest
Shankar	rest
who	en
lost	en
his	en
life	en
in	en
#UriAttack	rest
brought	en
to	en
Satara	rest
for	en
last	en
rites	en
ceremon	en
	
@narendramodi	rest
sayad	hi
apko	hi
hasi	hi
ki	hi
awaj	hi
sunai	hi
nahi	hi
de	hi
rahi	hi
pakistan	rest
ki	hi
taraf	hi
se	hi
aur	hi
world	hi
ki	hi
taraf	hi
se	hi
#UriAttack	rest
	
RT	rest
@DOCTORATLARGE	rest
:	rest
Only	en
solution	en
to	en
the	en
Kashmir	rest
problem	en
is	en
to	en
treat	en
Kashmir	rest
not	en
as	en
a	en
state	en
","	rest
but	en
as	en
a	en
permanent	en
military	en
garrison	en
	
RT	rest
@ANI_news	rest
:	rest
Satara	rest
(	rest
Maharashtra	rest
):	rest
Last	en
rites	en
ceremony	en
of	en
Lance	en
Naik	rest
G	rest
Shankar	rest
who	en
lost	en
his	en
life	en
in	en
#UriAttack	rest
.	rest
https://t.co/slILu1no95	rest
	
Does	en
Aman	rest
ki	rest
Asha	rest
gang	en
in	en
Pakistan	rest
criticise	en
their	en
govt	en
for	en
#UriAttack	rest
?	rest
	
Har	hi
ek	hi
pakistani	hi
ko	hi
#india	rest
se	hi
jute	hi
mar	hi
mar	hi
ke	hi
nikal	hi
do	hi
#UriAttack	rest
#NoAanaJanaToPak	rest
...	rest
@PMOIndia	rest
@narendramodi	rest
Be	en
Strict	en
to	en
Paki	rest
!!!	rest
	
@iamsrk	rest
#Bollywood	rest
and	en
you	en
spent	en
so	en
much	en
money	en
on	en
#IPL	rest
tamasha	hi
","	rest
be	en
humane	en
to	en
donate	en
of	en
martyrs	en
families	en
.	rest
#UriAttack	rest
	
So	en
basically	en
Pak	rest
army	en
wants	en
to	en
teach	en
papa	hi
how	en
to	en
become	en
papa	hi
!	rest
lo	hi
kalloo	hi
baat	hi
!!	rest
	
salute	en
to	en
the	en
soldiers	en
Martyred	en
in	en
#uriattack	rest
.	rest
Nation	en
will	en
always	en
remain	en
grateful	en
to	en
you	en
.	rest
Jai	hi
Hind	hi
.	rest
Jai	hi
Hind	hi
Ki	hi
Sena	hi
!!!!	rest
	
RT	rest
@aveeksen	rest
:	rest
#UriAttack	rest
has	en
big	en
implications	en
.	rest
It	en
houses	en
2	rest
major	en
hydel	en
power	en
units	en
.	rest
In	en
1947	rest
invasion	en
","	rest
Pakistan	rest
had	en
cut	en
electricity	en
to	en
J&K	rest
	
#UriAttack	en
Don't	en
tell	en
us	en
Azhar	rest
did	en
it	en
or	en
Hafiz	rest
or	en
this	en
or	en
that	en
with	en
AK	rest
47	rest
or	en
granade	en
or	en
don't	en
please	en
us	en
by	en
giving	en
proof	en
to	en
Pak	rest
Mr	rest
HM	rest
DM	rest
PM	rest
.	rest
	
RT	rest
@Howizthat	rest
:	rest
@narendramodi	rest
there	en
is	en
no	en
time	en
to	en
wait	en
for	en
a	en
good	en
and	en
reasonable	en
time	en
.	rest
Saheb	hi
ek	hi
var	hi
sathe	hi
rahi	hi
ne	hi
	
This	en
is	en
what	en
happen	en
when	en
you	en
moving	en
from	en
your	en
TRUE	en
ally	en
Russia	rest
to	en
USA	rest
.	rest
What's	en
going	en
wrong	en
with	en
the	en
India's	en
diplomatic	en
strategy	en
.	rest
	
RT	rest
@HarbirNain	rest
:	rest
Kargil	rest
me	hi
maar	hi
kha	hi
ke	hi
chain	hi
nahi	hi
aya	hi
is	hi
langoor	hi
ko	hi
","	rest
laga	hi
hai	hi
phir	hi
ghisi	hi
piti	hi
dhamkiya	hi
dene	hi
.	rest
#UriAttack	rest
@P_Musharraf	rest
	
#UriAttack	rest
Ek	hi
k	hi
bdhle	hi
10	rest
sar	hi
lany	hi
walo	hi
Ek	hi
k	hi
badle	hi
Ek	hi
he	hi
sar	hi
ley	hi
aaoSharm	hi
kro	hi
17	rest
Jwaan	hi
saheed	hi
ho	hi
gey	hi
feku	hi
ji	hi
@INCIndia	rest
@OfficeOfRG	rest
@ajaymaken	rest
	
Thank	en
you	en
Dada	hi
for	en
"	rest	X"	
Sidhi	hi
baat	hi
","	rest
No	en
bakwas	hi
"	rest	X"	
#BoycottPakiArtists	rest
#UriAttack	rest
#PakistanisLeaveIndia	rest
#PAKvsWI	rest
https://t.co/Zsv2DjIAEx	rest
	
RT	rest
@timesofindia	rest
:	rest
Last	en
rites	en
ceremony	en
of	en
Lance	en
Naik	rest
G	rest
Shankar	rest
who	en
lost	en
his	en
life	en
in	en
#UriAttack	rest
in	en
Satara	rest
(	rest
Maharashtra	rest
)	rest
","	rest
reports	en
ANI	rest
https://	rest
	
@foranuj	rest
@narendramodi	rest
oil	en
depot	en
men	hi
aag	hi
lagi	hi
us	hi
aag	hi
ki	hi
waja	hi
se	hi
indian	en
soldiers	en
mar	hi
gae	hi
hen	hi
sach	hi
bolo	hi
modi	rest
sharam	hi
kro	hi
#UriAttack	rest
	
RT	rest
@saadalimalik	rest
:	rest
Weldon	en
whoever	en
it	en
was	en
.	rest
Whether	en
a	en
Pakistani	en
group	en
or	en
a	en
Kashmiri	en
.	rest
These	en
Indian	en
dogs	en
needed	en
a	en
lesson	en
relearned	en
#UriAttack	rest
	
@BDUTT	rest
those	en
are	en
TRUE	en
political	en
culture	en
people	en
never	en
give	en
up	en
political	en
moments	en
.	rest
#UriAttack	rest
fortune	en
moments	en
for	en
them	en
yeh	hi
hai	hi
thekadar	hi
of	en
ind	rest
	
@narendramodi	rest
#UriAttack	rest
ab	hi
no	en
baat	hi
sirf	hi
do	hi
pakistan	rest
ko	hi
laat	hi
.	rest
othrwise	en
ur	en
govrnmnt	en
totly	en
bakwas	hi
..	rest
want	en
badla	hi
	
#uriattack	rest
do	en
something	en
PM	rest
SIR	en
roj	hi
roj	hi
marne	hi
se	hi
Acha	hi
hai	hi
Mar	hi
k	hi
mare	hi
hum	hi
@narendramodi	rest
	
RT	rest
ZeeNewsSports	rest
:	rest
After	en
#UriAttack	rest
","	rest
virendersehwag	rest
tells	en
his	en
fan	en
from	en
Pak	rest
to	en
raise	en
voice	en
against	en
terrorism	en
	
RT	rest
@HulashChouhan	rest
:	rest
17	rest
Dead	en
..	rest
Dear	en
BJP	rest
as	en
you	en
have	en
told	en
please	en
bring	en
170	rest
head	en
of	en
terrorists	en
..	rest
1	rest
ke	hi
badle	hi
10	rest
sar	hi
..	rest
#UriAttack	rest
	
@HamidMirGEO	rest
pak	en
Army	en
","	rest
PAF	rest
reacted	en
violently	en
after	en
every	en
attack	en
on	en
Fauj	hi
camps	en
","	rest
cantonments	en
.	rest
Y	en
Pak	en
media	en
expects	en
silence	en
after	en
#UriAttack	rest
?	rest
	
@NarendraModi	rest
ji	hi
there	en
must	en
be	en
a	en
strike	en
of	en
6	rest
rivers	en
from	en
India	rest
..	rest
lets	en
do	en
it	en
pyaase	hi
rahege	hi
to	hi
marege	hi
ye	hi
#UriAttack	rest
>_>	rest
	
RT	rest
@maulinshah9	rest
:	rest
Salute	en
all	en
the	en
17	rest
Martyrs	en
.	rest
#UriAttack	rest
is	en
the	en
worst	en
outcome	en
of	en
Modi	rest
brand	en
diplomacy	en
&	rest
#PakPolicy	rest
!	rest
Ab	hi
ki	hi
bar	hi
Modi	rest
Sarkar	hi
keh	hi
"	rest	X"	
Wow	en
..	rest
sharab	hi
pi	hi
kar	hi
Marne	hi
walo	hi
ko	hi
4lac	rest
aur	hi
Shaheed	hi
huye	hi
jawano	hi
ko	hi
5lac	rest
wah	hi
re	hi
#BiharGovt	rest
jai	hi
ho	hi
Nitish	rest
ji	hi
Lalu	rest
ji	hi
#UriAttack	rest
	
RT	rest
@dahiyayogesh81	rest
:	rest
Raj	rest
Babbar	rest
accusing	en
@narendramodi	rest
on	en
#UriAttack	rest
well	en
Mr	rest
Babbar	rest
Mani	rest
Aiyar	rest
sought	en
help	en
frm	en
Pak	rest
to	en
remove	en
PM	rest
"	rest	X"	
Thanks	en
PM	rest
","	rest
"	rest	X"	
baat	hi
hue	hi
tere	hi
sardari	hi
re	hi
ab	hi
humare	hi
baari	hi
re	hi
	
#UriAttack	rest
#india	rest
#IndiaStrikesBack	rest
#IndianArmy	rest
#IndiaGivesItBack	rest
#indiapak	rest
..	rest
	
RT	rest
@rishibagree	rest
:	rest
Cong	rest
ldr	en
Mani	rest
shankar	rest
Aiyar	rest
has	en
collected	en
funds	en
for	en
Chinese	en
army	en
in	en
1962	rest
wars	en
","	rest
now	en
lecturing	en
PM	rest
Modi	rest
on	en
#UriAttack	rest
https	rest
:/	rest
	
@ajaxnj	rest
@WailayWalaKaila	rest
tum	hi
chup	hi
kar	hi
hmla	hi
karo	hi
and	en
hm	hi
cena	hi
thok	hi
kar	hi
g**d	hi
marenge	hi
.	rest
	
Ye	hi
hota	hi
aya	hi
h	hi
nd	en
hota	hi
rahega	hi
.	rest
	
RT	rest
@Mitali307	rest
:	rest
#UriAttack	rest
#Smackdown	rest
d	en
intruders	en
!	rest
Enough	en
words	en
!	rest
#Modi	rest
g	hi
duniya	hi
ghum	hi
li	hi
ab	hi
desh	hi
bachao	hi
!	rest
Hw	en
many	en
sacrifices	en
U	en
need	en
to	en
activate	en
	
Wo	hi
kia	hi
jawab	hi
de	hi
ga	hi
usy	hi
pta	hi
hai	hi
lions	en
ka	hi
mukbla	hi
kuty	hi
nhi	hi
kr	hi
skty	hi
pakistan	rest
bap	hi
hai	hi
tum	hi
logo	hi
ka	hi
https://t.co/7hV9jXXres	rest
	
Please	en
do	en
not	en
share	en
any	en
army	en
movement	en
snaps	en
and	en
video	en
on	en
social	en
media	en
","	rest
let	en
the	en
army	en
has	en
to	en
us	en
there	en
free	en
hands	en
.	rest
	
@MalkiatCol	rest
@_sabanaqvi	rest
@Dayweekaa	rest
@DrShobha	rest
@tujhekyare	rest
but	en
i	en
need	en
reply	en
for	en
khujliwal	rest
y	en
he	en
accepted	en
invitation	en
of	en
PAK	rest
during	en
#UriAttack	rest
	
@SushmaSwaraj	rest
direct	en
attack	en
on	en
#NawazSharif	rest
:	rest
Bahadur	rest
Ali	rest
is	en
a	en
living	en
example	en
of	en
Pakistan's	en
cross	en
border	en
terrorism	en
.	rest
#UriAttack	rest
#PakistanMustPay	rest
	
#uriattack	rest
let	en
us	en
kick	en
out	en
all	en
pak	en
artists	en
and	en
pak	en
sympathisers	en
like	en
arun	rest
dhoti	rest
roi	rest
:)	rest
	
RT	rest
@akleghari	rest
:	rest
#UriAttack	rest
is	en
an	en
inside	en
job	en
used	en
2	rest
take	en
attn	en
away	en
4m	rest
real	en
issue	en
of	en
#KashmirHumanRightsViolations	rest
just	en
b4	rest
PM	rest
Nawaz	rest
Sharif's	rest
	
kya	hi
ham	hi
apni	hi
forces	en
ka	hi
istamal	hi
bhi	hi
karenge	hi
ki	hi
uhi	hi
ekek	hi
karke	hi
unhe	hi
marne	hi
de	hi
PAKISTAN	rest
KO	hi
ISSKA	hi
KARARA	hi
JAVAB	hi
DENA	hi
CHAHIE	hi
","	rest
JESE	hi
KHTE	hi
HAIN	hi
NA	hi
IINT	hi
KA	hi
JAVAB	hi
PATTHAR	hi
SE	hi
DO	hi
","	rest
JAY	hi
BHARAT	rest
#UriAttack	rest
	
